,trial_id,country_name,recruitment_status,country_iso3
2503,821,Spain,"Ongoing, recruitment ended",ESP
2504,822,Netherlands,"Ongoing, recruitment ended",NLD
2505,822,Spain,"Ongoing, recruitment ended",ESP
2506,822,Romania,"Ongoing, recruitment ended",ROU
2507,822,Poland,"Ongoing, recruitment ended",POL
2508,822,Latvia,"Ongoing, recruitment ended",LVA
2509,822,Czechia,"Ongoing, recruitment ended",CZE
2510,822,France,"Ongoing, recruitment ended",FRA
2511,822,Portugal,"Ongoing, recruitment ended",PRT
2512,822,Italy,"Ongoing, recruitment ended",ITA
2513,822,Hungary,"Ongoing, recruitment ended",HUN
2514,822,Estonia,"Ongoing, recruitment ended",EST
2515,823,Spain,Ended,ESP
2516,824,Germany,Ended,DEU
2517,824,Spain,Ended,ESP
2518,825,Belgium,"Ongoing, recruiting",BEL
2519,825,Spain,"Ongoing, recruiting",ESP
2520,825,Italy,"Ongoing, recruiting",ITA
2521,825,Germany,"Ongoing, recruiting",DEU
2522,826,Netherlands,"Ongoing, recruiting",NLD
2523,827,France,Ended,FRA
2524,828,Netherlands,"Ongoing, recruiting",NLD
2525,829,Germany,"Ongoing, recruitment ended",DEU
2526,829,Netherlands,"Ongoing, recruitment ended",NLD
2527,829,Spain,"Ongoing, recruitment ended",ESP
2528,830,Spain,Ended,ESP
2529,831,Greece,"Ongoing, recruitment ended",GRC
2530,831,France,Ended,FRA
2531,831,Spain,Ended,ESP
2532,832,France,"Ongoing, recruitment ended",FRA
2533,833,France,"Ongoing, recruitment ended",FRA
2534,834,Belgium,"Authorised, recruitment pending",BEL
2535,835,Czechia,Ended,CZE
2536,835,Spain,Ended,ESP
2537,835,France,Ended,FRA
2538,836,France,"Ongoing, recruiting",FRA
2539,837,France,"Ongoing, recruiting",FRA
2540,838,Spain,Ended,ESP
2541,839,Poland,Ended,POL
2542,839,Germany,Ended,DEU
2543,840,Netherlands,"Authorised, recruitment pending",NLD
2544,841,Italy,"Ongoing, recruiting",ITA
2545,841,Spain,"Ongoing, recruiting",ESP
2546,842,Spain,"Authorised, recruiting",ESP
2547,843,Germany,Ended,DEU
2548,843,Greece,Ended,GRC
2549,843,Czechia,Ended,CZE
2550,843,Hungary,Ended,HUN
2551,843,Italy,Ended,ITA
2552,843,France,Ended,FRA
2553,843,Spain,Ended,ESP
2554,844,France,"Ongoing, recruiting",FRA
2555,844,Italy,"Authorised, recruitment pending",ITA
2556,844,Norway,"Authorised, recruitment pending",NOR
2557,845,Austria,Ended,AUT
2558,845,Germany,Ended,DEU
2559,846,Italy,"Authorised, recruiting",ITA
2560,847,Germany,"Ongoing, recruitment ended",DEU
2561,848,Sweden,"Authorised, recruitment pending",SWE
2562,848,France,"Authorised, recruitment pending",FRA
2563,848,Spain,"Authorised, recruitment pending",ESP
2564,848,Germany,"Authorised, recruitment pending",DEU
2565,849,Italy,"Ongoing, recruiting",ITA
2566,849,Denmark,"Ongoing, recruiting",DNK
2567,849,Germany,"Authorised, recruitment pending",DEU
2568,850,France,"Ongoing, recruitment ended",FRA
2569,850,Belgium,"Ongoing, recruitment ended",BEL
2570,851,Netherlands,"Authorised, recruitment pending",NLD
2571,852,Netherlands,Ended,NLD
2572,852,Spain,Ended,ESP
2573,852,France,Ended,FRA
2574,852,Italy,Ended,ITA
2575,852,Belgium,Ended,BEL
2576,852,Denmark,Ended,DNK
2577,852,Greece,Ended,GRC
2578,853,Norway,Ended,NOR
2579,854,Finland,"Ongoing, recruiting",FIN
2580,855,Spain,"Ongoing, recruitment ended",ESP
2581,855,Italy,"Ongoing, recruitment ended",ITA
2582,855,France,"Ongoing, recruitment ended",FRA
2583,855,Germany,"Ongoing, recruitment ended",DEU
2584,856,Spain,Ended,ESP
2585,856,Belgium,Ended,BEL
2586,857,Italy,Ended,ITA
2587,857,Hungary,Ended,HUN
2588,857,Denmark,Ended,DNK
2589,857,France,Ended,FRA
2590,857,Spain,Ended,ESP
2591,857,Poland,Ended,POL
2592,858,Spain,"Ongoing, recruitment ended",ESP
2593,858,Ireland,"Ongoing, recruitment ended",IRL
2594,858,France,"Ongoing, recruitment ended",FRA
2595,858,Germany,"Ongoing, recruitment ended",DEU
2596,858,Austria,"Ongoing, recruitment ended",AUT
2597,858,Belgium,"Ongoing, recruitment ended",BEL
2598,859,Austria,"Ongoing, recruitment ended",AUT
2599,859,Germany,"Ongoing, recruitment ended",DEU
2600,860,Sweden,Ended,SWE
2601,860,Hungary,"Ongoing, recruiting",HUN
2602,860,Italy,"Ongoing, recruiting",ITA
2603,860,France,"Ongoing, recruiting",FRA
2604,860,Czechia,"Ongoing, recruiting",CZE
2605,860,Spain,"Ongoing, recruiting",ESP
2606,860,Portugal,"Ongoing, recruiting",PRT
2607,860,Poland,"Ongoing, recruiting",POL
2608,860,Austria,"Ongoing, recruiting",AUT
2609,860,Belgium,"Ongoing, recruiting",BEL
2610,860,Germany,"Ongoing, recruiting",DEU
2611,861,France,"Ongoing, recruiting",FRA
2612,862,France,"Ongoing, recruitment ended",FRA
2613,862,Poland,"Ongoing, recruitment ended",POL
2614,862,Hungary,"Ongoing, recruitment ended",HUN
2615,862,Germany,"Ongoing, recruitment ended",DEU
2616,862,Belgium,"Ongoing, recruitment ended",BEL
2617,862,Denmark,"Ongoing, recruitment ended",DNK
2618,862,Spain,"Ongoing, recruitment ended",ESP
2619,862,Netherlands,"Ongoing, recruitment ended",NLD
2620,863,France,"Ongoing, recruiting",FRA
2621,864,Germany,"Authorised, recruitment pending",DEU
2622,864,France,"Ongoing, recruiting",FRA
2623,864,Italy,"Ongoing, recruiting",ITA
2624,864,Netherlands,"Authorised, recruitment pending",NLD
2625,865,Spain,"Ongoing, recruiting",ESP
2626,866,Spain,"Ongoing, recruitment ended",ESP
2627,866,Denmark,"Ongoing, recruitment ended",DNK
2628,866,France,Ended,FRA
2629,867,Portugal,"Ongoing, recruitment ended",PRT
2630,867,Hungary,Ended,HUN
2631,867,Italy,"Ongoing, recruitment ended",ITA
2632,867,Belgium,Ended,BEL
2633,867,Germany,"Ongoing, recruitment ended",DEU
2634,867,Spain,"Ongoing, recruitment ended",ESP
2635,867,Netherlands,"Ongoing, recruitment ended",NLD
2636,867,Finland,Ended,FIN
2637,867,France,"Ongoing, recruitment ended",FRA
2638,867,Poland,"Ongoing, recruitment ended",POL
2639,867,Greece,"Ongoing, recruitment ended",GRC
2640,868,Spain,"Ongoing, recruitment ended",ESP
2641,869,France,"Ongoing, recruiting",FRA
2642,870,Italy,"Ongoing, recruiting",ITA
2643,870,France,"Ongoing, recruiting",FRA
2644,870,Sweden,"Ongoing, recruiting",SWE
2645,870,Spain,"Ongoing, recruiting",ESP
2646,871,Portugal,"Ongoing, recruitment ended",PRT
2647,871,France,Ended,FRA
2648,871,Spain,"Ongoing, recruitment ended",ESP
2649,871,Belgium,"Ongoing, recruitment ended",BEL
2650,871,Croatia,"Ongoing, recruitment ended",HRV
2651,871,Netherlands,"Ongoing, recruitment ended",NLD
2652,871,Germany,Ended,DEU
2653,871,Italy,"Ongoing, recruitment ended",ITA
2654,871,Poland,"Ongoing, recruitment ended",POL
2655,872,Spain,"Authorised, recruiting",ESP
2656,873,Spain,"Ongoing, recruiting",ESP
2657,873,Belgium,"Ongoing, recruiting",BEL
2658,874,Spain,"Ongoing, recruitment ended",ESP
2659,875,Germany,"Ongoing, recruiting",DEU
2660,876,Netherlands,"Ongoing, recruiting",NLD
2661,877,France,"Ongoing, recruiting",FRA
2662,878,Germany,"Ongoing, recruiting",DEU
2663,879,Spain,"Ongoing, recruiting",ESP
2664,880,Germany,"Authorised, recruitment pending",DEU
2665,880,France,"Authorised, recruitment pending",FRA
2666,880,Italy,"Authorised, recruitment pending",ITA
2667,880,Spain,"Authorised, recruitment pending",ESP
2668,880,Poland,"Authorised, recruitment pending",POL
2669,881,France,"Ongoing, recruiting",FRA
2670,882,Denmark,"Authorised, recruitment pending",DNK
2671,883,Spain,"Ongoing, recruiting",ESP
2672,884,Austria,"Ongoing, recruiting",AUT
2673,884,Germany,"Ongoing, recruiting",DEU
2674,885,Spain,"Ongoing, recruitment ended",ESP
2675,886,Poland,Ended,POL
2676,887,Italy,"Ongoing, recruiting",ITA
2677,887,France,"Ongoing, recruiting",FRA
2678,887,Norway,"Ongoing, recruiting",NOR
2679,887,Spain,"Ongoing, recruiting",ESP
2680,887,Belgium,"Ongoing, recruiting",BEL
2681,887,Austria,"Ongoing, recruiting",AUT
2682,887,Germany,"Ongoing, recruiting",DEU
2683,887,Netherlands,"Ongoing, recruiting",NLD
2684,887,Denmark,"Ongoing, recruiting",DNK
2685,887,Czechia,"Ongoing, recruiting",CZE
2686,888,Spain,"Ongoing, recruiting",ESP
2687,889,France,Ended,FRA
2688,890,France,Ended,FRA
2689,890,Italy,Ended,ITA
2690,890,Spain,Ended,ESP
2691,890,Romania,"Ongoing, recruitment ended",ROU
2692,891,France,"Ongoing, recruiting",FRA
2693,892,Spain,"Ongoing, recruiting",ESP
2694,893,Italy,"Authorised, recruitment pending",ITA
2695,894,Germany,"Ongoing, recruitment ended",DEU
2696,894,Spain,"Ongoing, recruitment ended",ESP
2697,894,France,"Ongoing, recruitment ended",FRA
2698,894,Greece,"Ongoing, recruitment ended",GRC
2699,894,Sweden,"Ongoing, recruitment ended",SWE
2700,895,France,"Ongoing, recruiting",FRA
2701,896,Italy,"Ongoing, recruiting",ITA
2702,896,Czechia,"Ongoing, recruiting",CZE
2703,896,Ireland,"Ongoing, recruiting",IRL
2704,896,Germany,"Ongoing, recruiting",DEU
2705,896,France,"Ongoing, recruiting",FRA
2706,896,Spain,"Ongoing, recruiting",ESP
2707,896,Austria,"Ongoing, recruiting",AUT
2708,896,Poland,"Ongoing, recruiting",POL
2709,896,Hungary,"Ongoing, recruiting",HUN
2710,896,Romania,"Ongoing, recruiting",ROU
2711,897,Czechia,Ended,CZE
2712,897,Greece,Ended,GRC
2713,897,Germany,Ended,DEU
2714,898,Germany,"Ongoing, recruitment ended",DEU
2715,898,Spain,Ended,ESP
2716,898,France,Ended,FRA
2717,898,Belgium,Ended,BEL
2718,898,Italy,"Ongoing, recruitment ended",ITA
2719,898,Poland,"Ongoing, recruitment ended",POL
2720,899,Spain,"Ongoing, recruiting",ESP
2721,899,France,"Ongoing, recruiting",FRA
2722,900,Germany,"Ongoing, recruitment ended",DEU
2723,901,Spain,"Ongoing, recruiting",ESP
2724,901,Poland,"Ongoing, recruiting",POL
2725,901,Italy,"Ongoing, recruiting",ITA
2726,901,Denmark,Ended,DNK
2727,901,France,"Ongoing, recruiting",FRA
2728,901,Germany,"Ongoing, recruiting",DEU
2729,902,Netherlands,"Ongoing, recruiting",NLD
2730,903,France,Ended,FRA
2731,903,Italy,Ended,ITA
2732,903,Germany,Ended,DEU
2733,903,Spain,Ended,ESP
2734,904,Netherlands,"Ongoing, recruiting",NLD
2735,904,Belgium,"Ongoing, recruiting",BEL
2736,905,Bulgaria,"Authorised, recruitment pending",BGR
2737,906,Spain,"Ongoing, recruitment ended",ESP
2738,907,Austria,"Ongoing, recruitment ended",AUT
2739,907,Spain,"Ongoing, recruitment ended",ESP
2740,907,Croatia,"Ongoing, recruitment ended",HRV
2741,907,Greece,"Ongoing, recruitment ended",GRC
2742,908,Spain,"Ongoing, recruiting",ESP
2743,909,Spain,"Ongoing, recruitment ended",ESP
2744,909,France,"Ongoing, recruitment ended",FRA
2745,909,Germany,"Ongoing, recruitment ended",DEU
2746,910,Italy,Ended,ITA
2747,910,Belgium,Ended,BEL
2748,910,France,Ended,FRA
2749,910,Netherlands,Ended,NLD
2750,910,Poland,Ended,POL
2751,911,Sweden,"Ongoing, recruiting",SWE
2752,911,Spain,"Ongoing, recruiting",ESP
2753,911,Denmark,"Ongoing, recruiting",DNK
2754,911,Germany,"Ongoing, recruiting",DEU
2755,911,Italy,"Authorised, recruitment pending",ITA
2756,912,Bulgaria,Ended,BGR
2757,912,Spain,Ended,ESP
2758,912,Romania,Ended,ROU
2759,912,Netherlands,Ended,NLD
2760,912,France,Ended,FRA
2761,912,Poland,Ended,POL
2762,912,Hungary,Ended,HUN
2763,912,Italy,Ended,ITA
2764,913,Spain,"Authorised, recruitment pending",ESP
2765,913,France,"Authorised, recruitment pending",FRA
2766,913,Italy,"Authorised, recruitment pending",ITA
2767,914,Denmark,"Ongoing, recruitment ended",DNK
2768,914,Belgium,"Ongoing, recruitment ended",BEL
2769,914,Austria,"Ongoing, recruitment ended",AUT
2770,914,Germany,"Ongoing, recruitment ended",DEU
2771,914,Netherlands,"Ongoing, recruitment ended",NLD
2772,914,Ireland,"Ongoing, recruitment ended",IRL
2773,914,Norway,"Ongoing, recruitment ended",NOR
2774,914,Finland,"Ongoing, recruitment ended",FIN
2775,914,Spain,"Ongoing, recruitment ended",ESP
2776,914,Sweden,"Ongoing, recruitment ended",SWE
2777,914,Italy,"Ongoing, recruitment ended",ITA
2778,915,Poland,"Ongoing, recruitment ended",POL
2779,915,Luxembourg,"Ongoing, recruitment ended",LUX
2780,915,France,"Ongoing, recruitment ended",FRA
2781,915,Austria,"Ongoing, recruitment ended",AUT
2782,915,Italy,"Ongoing, recruitment ended",ITA
2783,915,Spain,"Ongoing, recruitment ended",ESP
2784,916,Germany,Temporarily halted,DEU
2785,916,Italy,Temporarily halted,ITA
2786,916,Spain,Temporarily halted,ESP
2787,916,France,Temporarily halted,FRA
2788,917,Italy,"Ongoing, recruiting",ITA
2789,918,Norway,"Ongoing, recruiting",NOR
2790,919,Denmark,"Ongoing, recruiting",DNK
2791,919,Germany,"Ongoing, recruiting",DEU
2792,919,Spain,"Ongoing, recruiting",ESP
2793,919,Netherlands,"Ongoing, recruiting",NLD
2794,919,Sweden,"Ongoing, recruiting",SWE
2795,919,Belgium,"Ongoing, recruiting",BEL
2796,920,Italy,"Ongoing, recruiting",ITA
2797,921,Italy,"Authorised, recruiting",ITA
2798,921,Belgium,"Ongoing, recruiting",BEL
2799,921,Spain,"Ongoing, recruiting",ESP
2800,921,Portugal,"Ongoing, recruiting",PRT
2801,922,Belgium,Ended,BEL
2802,922,Poland,"Ongoing, recruitment ended",POL
2803,922,Spain,"Ongoing, recruitment ended",ESP
2804,922,Austria,Ended,AUT
2805,922,Denmark,Ended,DNK
2806,922,France,"Ongoing, recruitment ended",FRA
2807,922,Romania,"Ongoing, recruitment ended",ROU
2808,922,Italy,"Ongoing, recruitment ended",ITA
2809,922,Norway,"Ongoing, recruitment ended",NOR
2810,922,Greece,Ended,GRC
2811,922,Czechia,Ended,CZE
2812,922,Germany,Ended,DEU
2813,923,Portugal,"Ongoing, recruiting",PRT
2814,923,Italy,"Ongoing, recruiting",ITA
2815,923,Spain,"Ongoing, recruiting",ESP
2816,923,Poland,"Ongoing, recruiting",POL
2817,923,Netherlands,"Ongoing, recruiting",NLD
2818,923,Germany,"Ongoing, recruiting",DEU
2819,923,Belgium,"Ongoing, recruiting",BEL
2820,923,Austria,"Ongoing, recruiting",AUT
2821,923,France,"Ongoing, recruiting",FRA
2822,924,Spain,Ended,ESP
2823,924,Belgium,Ended,BEL
2824,924,Netherlands,Ended,NLD
2825,925,Belgium,Ended,BEL
2826,926,Poland,"Ongoing, recruiting",POL
2827,926,Germany,"Ongoing, recruiting",DEU
2828,926,France,"Ongoing, recruiting",FRA
2829,926,Finland,Ended,FIN
2830,926,Italy,"Ongoing, recruiting",ITA
2831,926,Ireland,"Ongoing, recruiting",IRL
2832,926,Sweden,"Ongoing, recruiting",SWE
2833,926,Austria,Ended,AUT
2834,926,Spain,"Ongoing, recruiting",ESP
2835,926,Netherlands,"Ongoing, recruiting",NLD
2836,926,Denmark,"Ongoing, recruiting",DNK
2837,927,Belgium,"Ongoing, recruitment ended",BEL
2838,927,Hungary,"Ongoing, recruitment ended",HUN
2839,927,Bulgaria,"Ongoing, recruitment ended",BGR
2840,928,Spain,Ended,ESP
2841,928,Germany,"Ongoing, recruitment ended",DEU
2842,928,Belgium,"Ongoing, recruitment ended",BEL
2843,929,Spain,Temporarily halted,ESP
2844,929,Italy,"Authorised, recruitment pending",ITA
2845,930,Italy,"Ongoing, recruitment ended",ITA
2846,931,France,"Authorised, recruitment pending",FRA
2847,932,Netherlands,"Ongoing, recruiting",NLD
2848,933,Netherlands,"Ongoing, recruiting",NLD
2849,934,Spain,"Ongoing, recruiting",ESP
2850,935,Belgium,"Ongoing, recruitment ended",BEL
2851,935,Spain,"Ongoing, recruitment ended",ESP
2852,935,Italy,"Ongoing, recruitment ended",ITA
2853,936,France,"Ongoing, recruiting",FRA
2854,937,Netherlands,"Ongoing, recruiting",NLD
2855,937,Finland,"Ongoing, recruiting",FIN
2856,937,Sweden,"Ongoing, recruiting",SWE
2857,937,Italy,Not authorised,ITA
2858,937,Norway,"Ongoing, recruiting",NOR
2859,937,Belgium,"Authorised, recruitment pending",BEL
2860,937,Denmark,"Authorised, recruitment pending",DNK
2861,938,Italy,"Authorised, recruitment pending",ITA
2862,939,Ireland,Ended,IRL
2863,939,Spain,"Ongoing, recruitment ended",ESP
2864,939,France,Ended,FRA
2865,939,Romania,"Ongoing, recruitment ended",ROU
2866,939,Belgium,"Ongoing, recruitment ended",BEL
2867,939,Germany,Ended,DEU
2868,939,Italy,Ended,ITA
2869,939,Greece,"Ongoing, recruitment ended",GRC
2870,940,France,Ended,FRA
2871,940,Spain,Ended,ESP
2872,941,France,"Ongoing, recruiting",FRA
2873,942,Norway,"Ongoing, recruiting",NOR
2874,943,Italy,"Authorised, recruitment pending",ITA
2875,943,Norway,"Authorised, recruitment pending",NOR
2876,943,Slovakia,"Authorised, recruitment pending",SVK
2877,943,Austria,"Authorised, recruitment pending",AUT
2878,943,Belgium,"Authorised, recruitment pending",BEL
2879,943,Germany,"Ongoing, recruitment ended",DEU
2880,943,France,"Ongoing, recruitment ended",FRA
2881,943,Spain,"Authorised, recruitment pending",ESP
2882,943,Sweden,"Authorised, recruitment pending",SWE
2883,943,Czechia,"Ongoing, recruiting",CZE
2884,943,Netherlands,"Authorised, recruitment pending",NLD
2885,943,Denmark,"Authorised, recruitment pending",DNK
2886,944,Denmark,"Ongoing, recruiting",DNK
2887,945,France,"Authorised, recruiting",FRA
2888,946,Poland,"Ongoing, recruiting",POL
2889,946,Belgium,"Ongoing, recruiting",BEL
2890,947,Hungary,"Authorised, recruiting",HUN
2891,947,Poland,"Authorised, recruiting",POL
2892,948,Poland,"Ongoing, recruitment ended",POL
2893,948,Spain,Ended,ESP
2894,948,France,"Ongoing, recruitment ended",FRA
2895,948,Netherlands,Ended,NLD
2896,949,Italy,"Ongoing, recruitment ended",ITA
2897,950,Spain,Ended,ESP
2898,951,Netherlands,Ended,NLD
2899,952,Germany,"Ongoing, recruitment ended",DEU
2900,952,Netherlands,"Ongoing, recruiting",NLD
2901,953,Belgium,"Ongoing, recruiting",BEL
2902,953,Germany,"Ongoing, recruiting",DEU
2903,953,France,"Ongoing, recruiting",FRA
2904,954,Italy,Ended,ITA
2905,954,Czechia,Ended,CZE
2906,954,Romania,Ended,ROU
2907,954,Hungary,Ended,HUN
2908,954,Poland,Ended,POL
2909,954,Belgium,Ended,BEL
2910,954,France,Ended,FRA
2911,954,Spain,Ended,ESP
2912,954,Norway,Ended,NOR
2913,954,Germany,Ended,DEU
2914,955,Italy,Ended,ITA
2915,955,Spain,Ended,ESP
2916,955,Czechia,Ended,CZE
2917,956,Estonia,Ended,EST
2918,956,Spain,Ended,ESP
2919,956,Norway,Ended,NOR
2920,956,France,Ended,FRA
2921,956,Czechia,Ended,CZE
2922,956,Poland,Ended,POL
2923,956,Greece,Ended,GRC
2924,956,Sweden,Ended,SWE
2925,956,Italy,Ended,ITA
2926,957,Portugal,"Ongoing, recruitment ended",PRT
2927,957,Germany,"Ongoing, recruitment ended",DEU
2928,957,Spain,"Ongoing, recruitment ended",ESP
2929,957,Italy,"Ongoing, recruitment ended",ITA
2930,957,Denmark,Ended,DNK
2931,957,Netherlands,"Ongoing, recruitment ended",NLD
2932,957,France,"Ongoing, recruitment ended",FRA
2933,957,Austria,"Ongoing, recruitment ended",AUT
2934,957,Greece,"Ongoing, recruiting",GRC
2935,957,Belgium,"Ongoing, recruitment ended",BEL
2936,957,Hungary,"Ongoing, recruitment ended",HUN
2937,957,Poland,"Ongoing, recruitment ended",POL
2938,957,Romania,Ended,ROU
2939,958,Italy,Ended,ITA
2940,958,Netherlands,"Ongoing, recruitment ended",NLD
2941,958,France,"Ongoing, recruitment ended",FRA
2942,958,Spain,"Ongoing, recruitment ended",ESP
2943,959,Hungary,Ended,HUN
2944,959,France,"Ongoing, recruiting",FRA
2945,959,Netherlands,"Ongoing, recruiting",NLD
2946,959,Germany,"Ongoing, recruiting",DEU
2947,959,Greece,"Ongoing, recruiting",GRC
2948,959,Poland,"Ongoing, recruiting",POL
2949,959,Italy,"Ongoing, recruiting",ITA
2950,960,Sweden,Ended,SWE
2951,961,Poland,"Ongoing, recruitment ended",POL
2952,962,Italy,"Ongoing, recruitment ended",ITA
2953,963,Greece,"Ongoing, recruiting",GRC
2954,963,Spain,"Ongoing, recruiting",ESP
2955,963,Finland,"Ongoing, recruiting",FIN
2956,963,Denmark,"Ongoing, recruiting",DNK
2957,963,Germany,"Ongoing, recruiting",DEU
2958,963,Netherlands,"Ongoing, recruiting",NLD
2959,963,Poland,"Ongoing, recruiting",POL
2960,963,Norway,"Ongoing, recruiting",NOR
2961,963,Italy,"Ongoing, recruiting",ITA
2962,963,France,"Ongoing, recruiting",FRA
2963,963,Sweden,"Ongoing, recruiting",SWE
2964,963,Belgium,"Ongoing, recruiting",BEL
2965,964,Italy,"Authorised, recruitment pending",ITA
2966,965,Spain,Ended,ESP
2967,965,Italy,Ended,ITA
2968,966,Spain,"Ongoing, recruiting",ESP
2969,967,Italy,Ended,ITA
2970,967,Germany,Ended,DEU
2971,967,Poland,Ended,POL
2972,967,France,Ended,FRA
2973,967,Spain,Ended,ESP
2974,967,Czechia,Ended,CZE
2975,967,Portugal,Ended,PRT
2976,967,Belgium,Ended,BEL
2977,968,Germany,"Ongoing, recruiting",DEU
2978,969,Austria,"Ongoing, recruiting",AUT
2979,970,Germany,Temporarily halted,DEU
2980,970,Poland,Temporarily halted,POL
2981,970,Spain,Temporarily halted,ESP
2982,970,France,Temporarily halted,FRA
2983,970,Belgium,"Authorised, recruitment pending",BEL
2984,970,Italy,Temporarily halted,ITA
2985,970,Greece,"Authorised, recruitment pending",GRC
2986,970,Romania,Temporarily halted,ROU
2987,970,Netherlands,Temporarily halted,NLD
2988,971,Sweden,"Ongoing, recruiting",SWE
2989,971,Denmark,"Ongoing, recruiting",DNK
2990,971,Hungary,"Ongoing, recruiting",HUN
2991,971,Spain,"Ongoing, recruiting",ESP
2992,972,Spain,"Ongoing, recruiting",ESP
2993,972,France,Not authorised,FRA
2994,972,Italy,"Ongoing, recruiting",ITA
2995,972,Sweden,"Authorised, recruiting",SWE
2996,973,Ireland,"Ongoing, recruiting",IRL
2997,974,Poland,Ended,POL
2998,974,Spain,Ended,ESP
2999,974,Portugal,Ended,PRT
3000,974,Belgium,Ended,BEL
3001,974,France,Ended,FRA
3002,974,Greece,Ended,GRC
3003,974,Austria,Ended,AUT
3004,974,Germany,Ended,DEU
3005,974,Italy,Ended,ITA
3006,974,Hungary,Ended,HUN
3007,974,Netherlands,Ended,NLD
3008,975,Italy,"Ongoing, recruiting",ITA
3009,975,Germany,"Ongoing, recruitment ended",DEU
3010,975,France,"Ongoing, recruiting",FRA
3011,976,Italy,"Authorised, recruiting",ITA
3012,977,France,"Ongoing, recruiting",FRA
3013,978,Belgium,"Ongoing, recruiting",BEL
3014,978,Spain,"Ongoing, recruiting",ESP
3015,979,Germany,"Ongoing, recruiting",DEU
3016,980,Spain,"Ongoing, recruiting",ESP
3017,980,Netherlands,"Ongoing, recruiting",NLD
